Date,RF,MKT_RF,SMB,HML,STOCK_Excess,STOCK,MKT
2019-03-24,3e-05,0.0046550261429801065,-0.007402471746261259,-0.01272187621087205,0.012476934978520319,0.01250693497852032,0.004685026142980106
2019-03-25,3e-05,-0.008735446567132175,-0.00581507488050174,-0.002366197088212679,-0.017723652330959017,-0.017693652330959018,-0.008705446567132175
2019-03-26,3e-05,-0.0014602731230796548,-0.0035673849132108132,0.014103949891171457,-0.0034732857596210254,-0.0034432857596210253,-0.0014302731230796547
2019-03-27,3e-05,-0.0054076981886313664,-0.0002195263571080579,0.0013440288643582158,0.0029318185072826153,0.0029618185072826154,-0.005377698188631367
2019-03-28,3e-05,-0.0024971123732782747,-0.001903893816691936,-0.007226514461474836,0.001271975709341502,0.0013019757093415021,-0.0024671123732782746
2019-03-29,3e-05,0.013468851927266729,-0.008782423776026988,0.0020793971593233585,0.016175154581247582,0.01620515458124758,0.01349885192726673
2019-03-30,3e-05,0.015795796333931557,-0.0009901415454200452,-0.001762543575395343,0.022441217357535653,0.022471217357535652,0.015825796333931556
2019-03-31,3e-05,0.007194181934096612,0.005936419016069871,0.0010768358251720203,0.01756913018557684,0.01759913018557684,0.007224181934096611
2019-04-01,3e-05,0.0059874511977832945,0.00578926437874323,-0.0026564601667214537,0.010654987339106534,0.010684987339106534,0.006017451197783294
2019-04-02,3e-05,0.007266289895558858,0.0009079137010289057,-0.0077113238031919825,0.01415177357218381,0.01418177357218381,0.007296289895558858
2019-04-03,3e-05,0.00037757813393556896,0.003816322640384028,-0.0031270741646273275,0.000767238926295388,0.000797238926295388,0.000407578133935569
2019-04-04,3e-05,-0.0002566346148706628,0.005453556432464224,0.0043531734920928536,0.016285837593419315,0.016315837593419313,-0.0002266346148706628
2019-04-05,3e-05,-0.00623645187376074,0.008269915479097608,0.0018996321459506002,-0.011522927935017569,-0.011492927935017569,-0.00620645187376074
2019-04-06,3e-05,-5.867450050073893e-05,0.010278703168027151,0.007412460687602221,0.009076554888404247,0.009106554888404247,-2.867450050073893e-05
2019-04-07,3e-05,0.023099469866262615,-0.001821669071743313,-0.006336670537024618,0.020467792981895445,0.020497792981895444,0.023129469866262613
2019-04-08,3e-05,0.009190393292538257,-0.0015299432619986417,0.006393168935089416,0.01338433649377641,0.013414336493776411,0.009220393292538258
2019-04-09,3e-05,-0.002921170234268631,0.008936793816002363,0.0004795548265020024,0.010367793008509991,0.010397793008509992,-0.0028911702342686307
2019-04-10,3e-05,-0.004219266521335214,0.009466425504280344,0.00128437056078151,-0.010213272949084036,-0.010183272949084035,-0.004189266521335214
2019-04-11,3e-05,-0.008144899915857458,0.009343941520188338,0.007619124536402117,0.006330476880705492,0.0063604768807054915,-0.008114899915857458
2019-04-12,3e-05,0.004243703497375757,-0.013961353588710888,-0.0006348061384755559,-0.007988079536769145,-0.007958079536769145,0.004273703497375756
2019-04-13,3e-05,0.004415456935025807,-0.001218136345874679,0.0016915984377185906,-0.002041385760070535,-0.002011385760070535,0.004445456935025806
2019-04-14,3e-05,-0.013931216570009381,-0.019433091421132156,0.004011923655486965,-0.022757850953130536,-0.022727850953130537,-0.013901216570009381
2019-04-15,3e-05,0.0053633519724170225,0.004479615518952107,0.004072281264823653,-0.0013046309562297301,-0.00127463095622973,0.005393351972417022
2019-04-16,3e-05,-0.00519472270518497,0.0004336941055793388,0.005079059240180794,0.0006500969116423547,0.0006800969116423546,-0.00516472270518497
2019-04-17,3e-05,0.014767211566488359,0.00041307696026696795,0.007956388982097884,0.020155283466241382,0.02018528346624138,0.014797211566488359
2019-04-18,3e-05,0.0020684398370418374,-0.0007261684733761392,0.0033998452827031043,-0.020034300443314914,-0.020004300443314915,0.0020984398370418374
2019-04-19,3e-05,0.017677300496602353,0.007920228406579834,-0.0024071187682254518,0.013561472183184941,0.013591472183184941,0.01770730049660235
2019-04-20,3e-05,-0.0040812679288600925,-0.0016586402489151702,0.014934110998672801,-0.014293157250352335,-0.014263157250352335,-0.004051267928860093
2019-04-21,3e-05,-0.002379838665207813,0.006298685073434227,7.075977510139253e-05,0.0029108111291024532,0.0029408111291024533,-0.002349838665207813
2019-04-22,3e-05,0.003498083522698998,0.003421588109692303,0.0025341578822084044,-0.0034501556236267786,-0.0034201556236267785,0.0035280835226989982
2019-04-23,3e-05,0.011059482991645386,0.0022408949982062523,-0.004203391349646088,0.009252613893192128,0.009282613893192128,0.011089482991645387
2019-04-24,3e-05,0.00615882488627406,0.002875572972643644,-0.012809574773947022,0.015950888465927064,0.015980888465927063,0.006188824886274059
2019-04-25,3e-05,-0.01183523943727563,0.0007642389231288381,-0.004375900921969654,-0.02092881819050069,-0.02089881819050069,-0.01180523943727563
2019-04-26,3e-05,0.0023290070161476675,-0.006462353244457747,0.0006854497651719899,0.0023555234836992655,0.0023855234836992656,0.0023590070161476676
2019-04-27,3e-05,0.0007224473854056049,0.004397317441875196,0.0034858885824837764,-0.008925396762546091,-0.00889539676254609,0.0007524473854056048
2019-04-28,3e-05,-0.00379068593555992,0.004379970346075515,0.000472111980673938,0.004957068763128271,0.0049870687631282705,-0.00376068593555992
2019-04-29,3e-05,-0.0059810529289236,-0.0007633058444949017,0.00507497657842901,0.0026600866355857965,0.0026900866355857966,-0.0059510529289236004
2019-04-30,3e-05,0.017975772393486446,0.004484260815214147,0.006256297342222913,0.012970940174333414,0.013000940174333415,0.018005772393486445
2019-05-01,3e-05,-0.0034038648136156353,0.005493573845103294,0.006240569658055957,-0.02189431340971898,-0.02186431340971898,-0.0033738648136156352
2019-05-02,3e-05,-0.007959226371278078,-0.007589183270658796,0.0003431869928636515,-0.026035245772309923,-0.026005245772309924,-0.007929226371278077
2019-05-03,3e-05,0.006871128328124403,-0.0007528129871545595,0.0008204466678522426,0.015275148789158111,0.015305148789158111,0.006901128328124403
2019-05-04,3e-05,0.0018062297726225314,-0.00255949155232616,-0.0009622652859140634,-0.0032867275854251677,-0.0032567275854251676,0.0018362297726225315
2019-05-05,3e-05,-0.0002581386630591783,-0.005330960524594864,-0.004915114819532933,0.006716797947229836,0.006746797947229836,-0.0002281386630591783
2019-05-06,3e-05,0.008313018110504925,0.0020338864259575483,0.008889216150882779,-0.0016830692162118042,-0.0016530692162118042,0.008343018110504925
2019-05-07,3e-05,0.005386254158926856,-0.004959065674733441,-0.0071174430502575735,-0.001661990736806956,-0.001631990736806956,0.005416254158926856
2019-05-08,3e-05,0.004121900009510927,-0.0025062932167990615,-9.630169494113538e-05,0.002872981567782718,0.002902981567782718,0.004151900009510927
2019-05-09,3e-05,0.010142004843914093,0.0015723930680253476,0.0016963054346206216,0.02074601276670346,0.020776012766703458,0.010172004843914093
2019-05-10,3e-05,0.0033363642383479023,0.002199100682008347,-0.012496541906662382,0.005505340987642416,0.0055353409876424155,0.0033663642383479023
2019-05-11,3e-05,-0.005669219490904728,0.0020292771558781063,0.004798929136937944,-0.015233171178400654,-0.015203171178400653,-0.005639219490904728
2019-05-12,3e-05,-0.003122822284197235,0.013503449372617686,-0.0017602059264052795,0.004207704630728621,0.0042377046307286205,-0.003092822284197235
2019-05-13,3e-05,-0.00470972335304312,-0.0029221231120932557,0.001687144902437281,-0.006650429876300651,-0.0066204298763006516,-0.00467972335304312
2019-05-14,3e-05,0.0025972205697660056,0.0016011170035354506,-0.0016428132854318872,0.007877473259799829,0.00790747325979983,0.0026272205697660056
2019-05-15,3e-05,-0.010279848942507054,-0.007135063968264966,-0.008861249329935024,-0.014990326755664338,-0.014960326755664338,-0.010249848942507054
2019-05-16,3e-05,-0.017824259667285763,0.0029881350279297087,0.0015245243670481098,-0.02558878989163389,-0.02555878989163389,-0.017794259667285765
2019-05-17,3e-05,0.0013815492459839569,0.0070207217086678125,0.0009794721467590388,0.00426250729582213,0.00429250729582213,0.001411549245983957
2019-05-18,3e-05,-0.012865205499556942,0.0073831605889189324,0.006331610530263908,-0.033481672407778704,-0.0334516724077787,-0.012835205499556942
2019-05-19,3e-05,-0.019019780985451252,-0.003714870060461093,0.003198124390656595,-0.023012802412695165,-0.022982802412695166,-0.018989780985451253
2019-05-20,3e-05,0.004233307838166882,-0.0015767854518907519,-0.009747618565166333,0.015933780464247267,0.015963780464247266,0.004263307838166881
2019-05-21,3e-05,-0.006610531961235407,0.007674329399345275,0.006958941427856215,-0.002066445514422679,-0.002036445514422679,-0.006580531961235407
2019-05-22,3e-05,0.005461254222390759,-0.00046022805644143646,0.005129146269796078,-0.002341978744443106,-0.002311978744443106,0.005491254222390759
2019-05-23,3e-05,-0.0048085375192463906,0.0058520464374057805,0.004950372249997476,-0.016696204804864244,-0.016666204804864245,-0.004778537519246391
2019-05-24,3e-05,-0.010719623882055797,-0.005734533202965501,0.0032681321192338368,-0.005595205050987992,-0.005565205050987993,-0.010689623882055797
2019-05-25,3e-05,-0.011935175138560157,0.008400216878851686,-0.003874729745870615,-0.014382416906060853,-0.014352416906060853,-0.011905175138560157
2019-05-26,3e-05,-0.004649272227037109,0.00626348727709374,0.0035537233079275025,-0.005624417463533856,-0.005594417463533856,-0.004619272227037109
2019-05-27,3e-05,-0.002233828062457798,0.002884273133553959,-0.001827959479651809,0.00042691113985829257,0.0004569111398582926,-0.0022038280624577977
2019-05-28,3e-05,-0.007734600840161934,-0.0046912154618628564,0.01764584832394192,-0.019537879633608708,-0.01950787963360871,-0.007704600840161935
2019-05-29,3e-05,-0.002311079128134188,-0.0008582628710776252,-0.0010633502634191075,-0.0027635981426949534,-0.0027335981426949534,-0.002281079128134188
2019-05-30,3e-05,-0.014861022962124746,0.0010075657466234456,-0.006297760297194549,-0.004504199747432318,-0.004474199747432318,-0.014831022962124745
2019-05-31,3e-05,0.0006448894497627659,0.0016804723798311755,-0.001683381518696702,-0.002316132333330112,-0.002286132333330112,0.0006748894497627659
2019-06-01,3e-05,-0.01743648741800379,-0.0005286733007157642,0.008998593110199585,-0.00796436246341456,-0.007934362463414559,-0.01740648741800379
2019-06-02,3e-05,-0.0014385631695423102,-0.001210626455987902,-0.003062076902392303,0.0012541941862860596,0.0012841941862860597,-0.0014085631695423101
2019-06-03,3e-05,0.007472941097795758,0.0012547339102415343,-0.014302756859886582,0.014680301611841603,0.014710301611841604,0.0075029410977957576
2019-06-04,3e-05,0.011419388022448232,0.008473359849538986,0.009173122106504512,0.02256211051384464,0.02259211051384464,0.011449388022448232
2019-06-05,3e-05,0.01764380246869092,-0.011947286565017545,0.0023243313718100656,0.023036906032032418,0.023066906032032417,0.01767380246869092
2019-06-06,3e-05,-0.01506287646848692,-0.008131235591668269,-0.0026160693214579644,-0.012637573639612274,-0.012607573639612273,-0.01503287646848692
2019-06-07,3e-05,0.008087252005544856,-0.009169240071883774,0.004648299744206628,0.009348475593183431,0.009378475593183432,0.008117252005544856
2019-06-08,3e-05,0.01256282194115847,-0.004021865709126614,-0.005176918380431714,0.009744857770471082,0.009774857770471082,0.012592821941158471
2019-06-09,3e-05,0.010305569848379664,-0.010341560979401088,-0.00667851341441121,0.022279809976351646,0.022309809976351645,0.010335569848379664
2019-06-10,3e-05,-0.008793238151062385,0.00341871896674556,0.006074656816651677,-0.011739104616808445,-0.011709104616808444,-0.008763238151062384
2019-06-11,3e-05,0.004617968311159789,0.0006743227530164957,-0.002734148824717747,-0.0003789852625378882,-0.0003489852625378882,0.004647968311159789
2019-06-12,3e-05,0.019100556722271452,-0.0014226635954251777,0.0035469049749226314,0.028575576848498218,0.028605576848498217,0.01913055672227145
2019-06-13,3e-05,-0.014472736423565951,-0.003989258958365814,0.0004337150274158817,-0.014062009760108267,-0.014032009760108266,-0.01444273642356595
2019-06-14,3e-05,0.005263377002572523,0.0010411463705794046,0.005361836431401274,0.005276964068246279,0.005306964068246278,0.005293377002572523
2019-06-15,3e-05,0.011622904856590824,0.0011694979604240448,0.0010116539906508562,0.014659187360714513,0.014689187360714513,0.011652904856590825
2019-06-16,3e-05,-0.006465910156586034,0.0020815778363686833,-0.011934300537767123,-7.033451149602871e-05,-4.0334511496028716e-05,-0.0064359101565860345
2019-06-17,3e-05,0.006329703032859553,-0.004274089184612691,0.004446714758254965,0.020070709073593478,0.020100709073593476,0.006359703032859552
2019-06-18,3e-05,-0.010208925079948706,0.003995879277389106,-0.0024876585689228748,-0.010883632273215992,-0.010853632273215992,-0.010178925079948706
2019-06-19,3e-05,-0.0076220858143173885,-0.008711318608379563,0.005655262601161699,-0.023850773738184613,-0.023820773738184614,-0.007592085814317389
2019-06-20,3e-05,-0.007670802468288473,0.007596617366435518,0.0010353121647726196,-0.010999060749162098,-0.010969060749162098,-0.0076408024682884735
2019-06-21,3e-05,0.0024230769881891908,-0.018360325189185293,0.008900967976920509,-0.0023242002899066284,-0.0022942002899066284,0.002453076988189191
2019-06-22,3e-05,-0.00040981266032767835,-0.0034619107342913095,-0.0015292152427170457,-0.003297254229670503,-0.003267254229670503,-0.0003798126603276783
2019-06-23,3e-05,0.01004115207722065,-0.007113752186895403,-0.011985859685194118,0.00621478650111665,0.0062447865011166495,0.01007115207722065
2019-06-24,3e-05,-0.008902791142389413,0.0048384642152246955,-0.0015674193316119588,-0.0028165833802709034,-0.0027865833802709033,-0.008872791142389412
2019-06-25,3e-05,-0.0008127565009249862,-0.008810916932069823,0.0034419275973445232,0.00049465563677553,0.0005246556367755299,-0.0007827565009249862
2019-06-26,3e-05,0.010110764636135063,0.011031061737435205,-0.0016986899362614908,0.015133307507660116,0.015163307507660116,0.010140764636135063
2019-06-27,3e-05,0.006107771722349454,-0.009167516878800895,-0.0024535819040028516,0.00625530390123789,0.00628530390123789,0.006137771722349454
2019-06-28,3e-05,-0.01274641335581231,0.012270759554140177,0.009196876288806555,-0.01740066473771172,-0.017370664737711723,-0.01271641335581231
2019-06-29,3e-05,0.007152036849577116,0.002788039792864007,-0.0005601245299770086,0.004849986180890164,0.004879986180890163,0.007182036849577115
2019-06-30,3e-05,-0.004284178798045659,0.00028431497880024065,0.006671218934409245,-0.009208890305188096,-0.009178890305188096,-0.004254178798045659
2019-07-01,3e-05,0.004353865378946492,0.0027147168110872926,0.0012406467312202811,-0.004841322189863717,-0.0048113221898637175,0.004383865378946492
2019-07-02,3e-05,0.0035068041502290827,0.013255471872238467,-0.008328763768323814,0.01367628563606079,0.013706285636060791,0.003536804150229083
2019-07-03,3e-05,0.012693188839686289,0.005458480311898471,-0.00529747912192845,0.0176726005433743,0.0177026005433743,0.012723188839686289
2019-07-04,3e-05,0.0016655993973536867,-0.013300284941795616,-0.001536031394263387,-0.007209333366692017,-0.0071793333666920174,0.0016955993973536867
2019-07-05,3e-05,-0.018038058715077063,0.0072653473515884295,0.002191683372440287,-0.018554123676623034,-0.018524123676623035,-0.018008058715077064
2019-07-06,3e-05,-0.013198597189791944,0.0014906601658175762,-0.004521385838958167,-0.01350712356251441,-0.013477123562514409,-0.013168597189791943
2019-07-07,3e-05,0.0078115438542739075,-0.009602135576383723,-0.008140932466514228,0.0010464606854116857,0.0010764606854116857,0.007841543854273908
2019-07-08,3e-05,-0.0020831633323761104,0.004662896632241596,-0.005747411478287805,-0.004409518712769747,-0.0043795187127697475,-0.0020531633323761104
2019-07-09,3e-05,0.011879790600940632,-0.007166645550549932,-0.0027921171500513414,0.005409505404014065,0.005439505404014064,0.011909790600940632
2019-07-10,3e-05,0.0032343881793102437,0.001187158601710917,-0.004968455018999816,0.015724843862658273,0.015754843862658272,0.0032643881793102437
2019-07-11,3e-05,-0.0069906573594552615,0.0014994576166231528,-0.0031623322214426527,-0.02072548367021964,-0.02069548367021964,-0.006960657359455262
2019-07-12,3e-05,0.011324067597232148,-0.003790387489839134,0.011512485876068478,0.008799239363600785,0.008829239363600786,0.011354067597232148
2019-07-13,3e-05,-0.007573976815291605,0.003985391267846292,0.0020150163667194214,-0.0016582522766762182,-0.0016282522766762181,-0.007543976815291605
2019-07-14,3e-05,-0.02002635508275344,-0.006029610969490963,-0.00457076932437831,-0.034455951255597264,-0.03442595125559726,-0.01999635508275344
2019-07-15,3e-05,0.02113795551062848,0.0012470930757809318,0.0002709892143468498,0.017826633958906005,0.017856633958906003,0.02116795551062848
2019-07-16,3e-05,-0.018607488776221957,-0.003183891078389193,0.009799857830780958,-0.03372620877011109,-0.033696208770111084,-0.018577488776221958
